study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB19825	SAMEA103889404	ERX1928551	ERR1867787	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1867787/ERR1867787.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867787/550.L3S348.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1867787
PRJEB19825	SAMEA103889406	ERX1928552	ERR1867788	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1867788/ERR1867788.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867788/550.L3S349.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1867788
PRJEB19825	SAMEA103889408	ERX1928553	ERR1867789	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1867789/ERR1867789.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867789/550.L3S35.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1867789
PRJEB19825	SAMEA103889410	ERX1928554	ERR1867790	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1867790/ERR1867790.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867790/550.L3S350.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1867790
PRJEB19825	SAMEA103889411	ERX1928555	ERR1867791	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1867791/ERR1867791.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867791/550.L3S351.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1867791
PRJEB19825	SAMEA103889413	ERX1928556	ERR1867792	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1867792/ERR1867792.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867792/550.L3S352.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1867792
PRJEB19825	SAMEA103889415	ERX1928557	ERR1867793	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1867793/ERR1867793.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867793/550.L3S353.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1867793
PRJEB19825	SAMEA103889417	ERX1928558	ERR1867794	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1867794/ERR1867794.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867794/550.L3S354.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1867794
PRJEB19825	SAMEA103889418	ERX1928559	ERR1867795	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1867795/ERR1867795.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867795/550.L3S355.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1867795
PRJEB19825	SAMEA103889420	ERX1928560	ERR1867796	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1867796/ERR1867796.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867796/550.L3S356.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1867796
PRJEB19825	SAMEA103889422	ERX1928561	ERR1867797	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1867797/ERR1867797.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867797/550.L3S357.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1867797
PRJEB19825	SAMEA103889424	ERX1928562	ERR1867798	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1867798/ERR1867798.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867798/550.L3S358.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1867798
PRJEB19825	SAMEA103889425	ERX1928563	ERR1867799	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1867799/ERR1867799.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867799/550.L3S359.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1867799
PRJEB19825	SAMEA103889427	ERX1928564	ERR1867800	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1867800/ERR1867800.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867800/550.L3S36.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1867800
PRJEB19825	SAMEA103889429	ERX1928565	ERR1867801	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1867801/ERR1867801.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867801/550.L3S360.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1867801
PRJEB19825	SAMEA103889431	ERX1928566	ERR1867802	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1867802/ERR1867802.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867802/550.L3S361.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1867802
PRJEB19825	SAMEA103889433	ERX1928567	ERR1867803	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1867803/ERR1867803.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867803/550.L3S362.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1867803
PRJEB19825	SAMEA103889435	ERX1928568	ERR1867804	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1867804/ERR1867804.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867804/550.L3S363.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1867804
PRJEB19825	SAMEA103889437	ERX1928569	ERR1867805	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1867805/ERR1867805.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867805/550.L3S364.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1867805
PRJEB19825	SAMEA103889439	ERX1928570	ERR1867806	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1867806/ERR1867806.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867806/550.L3S365.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1867806
PRJEB19825	SAMEA103889442	ERX1928571	ERR1867807	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1867807/ERR1867807.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867807/550.L3S366.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1867807
PRJEB19825	SAMEA103889444	ERX1928572	ERR1867808	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1867808/ERR1867808.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867808/550.L3S367.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1867808
PRJEB19825	SAMEA103889445	ERX1928573	ERR1867809	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1867809/ERR1867809.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867809/550.L3S368.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1867809
PRJEB19825	SAMEA103889447	ERX1928574	ERR1867810	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1867810/ERR1867810.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867810/550.L3S369.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1867810
PRJEB19825	SAMEA103889449	ERX1928575	ERR1867811	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1867811/ERR1867811.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867811/550.L3S37.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1867811
PRJEB19825	SAMEA103889452	ERX1928576	ERR1867812	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1867812/ERR1867812.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867812/550.L3S370.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1867812
PRJEB19825	SAMEA103889453	ERX1928577	ERR1867813	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1867813/ERR1867813.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867813/550.L3S371.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1867813
PRJEB19825	SAMEA103889456	ERX1928578	ERR1867814	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1867814/ERR1867814.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867814/550.L3S372.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1867814
PRJEB19825	SAMEA103889458	ERX1928579	ERR1867815	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1867815/ERR1867815.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867815/550.L3S373.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1867815
PRJEB19825	SAMEA103889460	ERX1928580	ERR1867816	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1867816/ERR1867816.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867816/550.L3S374.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1867816
PRJEB19825	SAMEA103889462	ERX1928581	ERR1867817	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1867817/ERR1867817.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867817/550.L3S375.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1867817
PRJEB19825	SAMEA103889465	ERX1928582	ERR1867818	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1867818/ERR1867818.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867818/550.L3S376.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1867818
PRJEB19825	SAMEA103889467	ERX1928583	ERR1867819	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1867819/ERR1867819.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867819/550.L3S377.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1867819
PRJEB19825	SAMEA103889469	ERX1928584	ERR1867820	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1867820/ERR1867820.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867820/550.L3S378.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1867820
PRJEB19825	SAMEA103889470	ERX1928585	ERR1867821	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1867821/ERR1867821.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867821/550.L3S379.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1867821
PRJEB19825	SAMEA103889473	ERX1928586	ERR1867822	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1867822/ERR1867822.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867822/550.L3S38.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1867822
PRJEB19825	SAMEA103889475	ERX1928587	ERR1867823	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1867823/ERR1867823.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867823/550.L3S380.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1867823
PRJEB19825	SAMEA103889478	ERX1928588	ERR1867824	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1867824/ERR1867824.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867824/550.L3S381.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1867824
PRJEB19825	SAMEA103889480	ERX1928589	ERR1867825	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1867825/ERR1867825.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867825/550.L3S382.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1867825
PRJEB19825	SAMEA103889481	ERX1928590	ERR1867826	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1867826/ERR1867826.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867826/550.L3S39.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1867826
PRJEB19825	SAMEA103889484	ERX1928591	ERR1867827	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1867827/ERR1867827.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867827/550.L3S4.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1867827
PRJEB19825	SAMEA103889486	ERX1928592	ERR1867828	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1867828/ERR1867828.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867828/550.L3S40.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1867828
PRJEB19825	SAMEA103889487	ERX1928593	ERR1867829	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1867829/ERR1867829.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867829/550.L3S41.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1867829
PRJEB19825	SAMEA103889489	ERX1928594	ERR1867830	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1867830/ERR1867830.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867830/550.L3S42.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1867830
PRJEB19825	SAMEA103889491	ERX1928595	ERR1867831	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1867831/ERR1867831.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867831/550.L3S43.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1867831
PRJEB19825	SAMEA103889494	ERX1928596	ERR1867832	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1867832/ERR1867832.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867832/550.L3S44.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1867832
PRJEB19825	SAMEA103889496	ERX1928597	ERR1867833	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1867833/ERR1867833.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867833/550.L3S45.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1867833
PRJEB19825	SAMEA103889498	ERX1928598	ERR1867834	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1867834/ERR1867834.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867834/550.L3S46.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1867834
PRJEB19825	SAMEA103889500	ERX1928599	ERR1867835	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1867835/ERR1867835.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867835/550.L3S47.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1867835
PRJEB19825	SAMEA103889502	ERX1928600	ERR1867836	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1867836/ERR1867836.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867836/550.L3S48.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1867836
PRJEB19825	SAMEA103889504	ERX1928601	ERR1867837	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1867837/ERR1867837.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867837/550.L3S49.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1867837
PRJEB19825	SAMEA103889507	ERX1928602	ERR1867838	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1867838/ERR1867838.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867838/550.L3S5.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1867838
PRJEB19825	SAMEA103889509	ERX1928603	ERR1867839	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1867839/ERR1867839.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867839/550.L3S50.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1867839
PRJEB19825	SAMEA103889511	ERX1928604	ERR1867840	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1867840/ERR1867840.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867840/550.L3S51.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1867840
PRJEB19825	SAMEA103889512	ERX1928605	ERR1867841	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1867841/ERR1867841.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867841/550.L3S52.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1867841
PRJEB19825	SAMEA103889515	ERX1928606	ERR1867842	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1867842/ERR1867842.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867842/550.L3S53.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1867842
PRJEB19825	SAMEA103889517	ERX1928607	ERR1867843	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1867843/ERR1867843.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867843/550.L3S55.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1867843
PRJEB19825	SAMEA103889519	ERX1928608	ERR1867844	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1867844/ERR1867844.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867844/550.L3S56.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1867844
PRJEB19825	SAMEA103889521	ERX1928609	ERR1867845	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1867845/ERR1867845.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867845/550.L3S57.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1867845
PRJEB19825	SAMEA103889523	ERX1928610	ERR1867846	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1867846/ERR1867846.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867846/550.L3S58.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1867846
PRJEB19825	SAMEA103889525	ERX1928611	ERR1867847	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1867847/ERR1867847.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867847/550.L3S59.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1867847
PRJEB19825	SAMEA103889527	ERX1928612	ERR1867848	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1867848/ERR1867848.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867848/550.L3S6.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1867848
PRJEB19825	SAMEA103889529	ERX1928613	ERR1867849	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1867849/ERR1867849.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867849/550.L3S60.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1867849
PRJEB19825	SAMEA103889531	ERX1928614	ERR1867850	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/000/ERR1867850/ERR1867850.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867850/550.L3S61.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/000/ERR1867850
PRJEB19825	SAMEA103889533	ERX1928615	ERR1867851	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/001/ERR1867851/ERR1867851.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867851/550.L3S62.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/001/ERR1867851
PRJEB19825	SAMEA103889535	ERX1928616	ERR1867852	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/002/ERR1867852/ERR1867852.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867852/550.L3S63.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/002/ERR1867852
PRJEB19825	SAMEA103889537	ERX1928617	ERR1867853	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/003/ERR1867853/ERR1867853.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867853/550.L3S64.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/003/ERR1867853
PRJEB19825	SAMEA103889539	ERX1928618	ERR1867854	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/004/ERR1867854/ERR1867854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867854/550.L3S65.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/004/ERR1867854
PRJEB19825	SAMEA103889542	ERX1928619	ERR1867855	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/005/ERR1867855/ERR1867855.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867855/550.L3S66.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/005/ERR1867855
PRJEB19825	SAMEA103889544	ERX1928620	ERR1867856	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/006/ERR1867856/ERR1867856.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867856/550.L3S67.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/006/ERR1867856
PRJEB19825	SAMEA103889546	ERX1928621	ERR1867857	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/007/ERR1867857/ERR1867857.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867857/550.L3S68.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/007/ERR1867857
PRJEB19825	SAMEA103889548	ERX1928622	ERR1867858	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/008/ERR1867858/ERR1867858.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867858/550.L3S69.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/008/ERR1867858
PRJEB19825	SAMEA103889550	ERX1928623	ERR1867859	539655	human skin metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR186/009/ERR1867859/ERR1867859.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR186/ERR1867859/550.L3S7.s.3.sequence.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR186/009/ERR1867859
